접수부서,접수완료일시,경찰청,사건상태,사건종별,신고자성별,발생지점,경도,위도,동일사건발생,접수완료일시_연도
충남청,2020-12-04 07:44:05,충남청,종결요청,교통사고,불상,충청남도 천안시 서북구 차암동 8-4 2공단 / 중소기업진흥공단 앞 ,127.12032,36.85674,N,2020
충남청,2020-12-04 07:53:52,충남청,종결요청,교통사고,여성,충청남도 논산시 강경읍 채산리(행정:강경읍) 429-38,127.013392,36.149822,,2020
충남청,2020-12-04 09:10:07,충남청,종결요청,교통사고,남성,충청남도 아산시 온천동(행정:온양2동) 131-115,127.005275,36.778951,Y,2020
충남청,2020-12-04 09:13:19,충남청,종결요청,교통사고,남성,충청남도 공주시 이인면 만수리(행정:이인면) 108-2,127.071207,36.426234,Y,2020
충남청,2020-12-04 09:12:48,충남청,종결요청,교통불편,남성,충청남도 논산시 은진면 와야리(행정:은진면) 174,127.114752,36.180896,Y,2020
대전청,2020-12-04 09:39:45,대전청,종결요청,교통사고,남성,대전광역시 유성구 구암동(행정:온천1동) 611-29,127.338258,36.349566,,2020
충남청,2020-12-04 12:08:03,충남청,종결요청,교통사고,여성,충청남도 아산시 읍내동(온양6동) 230-4,127.01489591,36.76196485,,2020
충남청,2020-12-04 13:31:02,충남청,종결요청,교통불편,남성,충청남도 천안시 서북구 성거읍 석교리(성거읍) 176-1,127.18452587,36.85886625,,2020
충남청,2020-12-04 13:31:04,충남청,종결요청,교통사고,남성,충청남도 천안시 서북구 백석동(행정:백석동) 717-1,127.113494,36.8289,,2020
충남청,2020-12-04 13:22:25,충남청,종결요청,교통사고,남성,충청남도 서천군 서천읍 사곡리(서천읍) 346-7,126.68246984,36.08539939,,2020
충남청,2020-12-04 13:24:11,충남청,종결요청,교통사고,남성,충청남도 아산시 탕정면 동산리(행정:탕정면) 415-7,127.084204,36.823219,Y,2020
대전청,2020-12-04 10:28:45,대전청,종결요청,교통사고,남성,대전광역시 중구 오류동(오류동) 187-1,127.40544479,36.32821669,,2020
대전청,2020-12-04 11:35:11,대전청,종결요청,교통위반,남성,대전광역시 서구 관저동(관저2동) 1148-1,127.33118186,36.29885987,,2020
충남청,2020-12-04 10:08:48,충남청,종결요청,교통사고,여성,충청남도 공주시 금성동(웅진동) 187,127.121236,36.464224,,2020
충남청,2020-12-04 10:09:45,충남청,종결요청,교통사고,불상,충청남도 예산군 신암면 조곡리(행정:신암면) 306-8,126.781898,36.741664,N,2020
대전청,2020-12-04 10:54:01,대전청,종결요청,교통사고,남성,대전광역시 서구 내동(행정:내동) 31-2,127.379236,36.335496,,2020
충남청,2020-12-04 09:32:08,충남청,종결요청,교통불편,불상,충청남도 천안시 서북구 불당동(행정:불당동) 1842,127.106256,36.805857,,2020
대전청,2020-12-04 12:32:59,대전청,종결요청,교통사고,여성,대전광역시 중구 은행동(행정:은행선화동) 13-1,127.427204,36.329469,,2020
대전청,2020-12-04 12:34:18,대전청,종결요청,교통사고,남성,대전광역시 대덕구 법동(행정:법2동) 195-1,127.43479,36.36633,,2020
충남청,2020-12-04 12:59:23,충남청,종결요청,교통사고,여성,충청남도 공주시 정안면 전평리(정안면) 5-16,127.11349043,36.56953592,,2020
충남청,2020-12-04 07:17:28,충남청,종결요청,교통사고,남성,충청남도 서산시 대산읍 기은리(대산읍) 515-1,126.392298,36.973264,Y,2020
대전청,2020-12-04 10:06:17,대전청,종결요청,교통사고,남성,대전광역시 대덕구 비래동(비래동) 146-16,127.45286692,36.35707854,,2020
대전청,2020-12-04 10:09:45,대전청,종결요청,교통위반,남성,대전광역시 서구 월평동(월평1동) 537,127.363853,36.357523,,2020
대전청,2020-12-04 10:07:12,대전청,종결요청,교통사고,여성,대전광역시 동구 용전동(행정:용전동) 81-16,127.428977,36.351656,,2020
대전청,2020-12-04 11:55:21,대전청,종결요청,교통불편,남성,대전광역시 서구 월평동(행정:월평1동) ,127.363932,36.35616,,2020
대전청,2020-12-04 12:39:21,대전청,종결요청,교통불편,남성,대전광역시 유성구 봉명동(온천1동) 611-1,127.34395193,36.35941578,,2020
대전청,2020-12-04 13:02:32,대전청,종결요청,교통사고,남성,대전광역시 유성구 관평동(행정:관평동) 943,127.39117102,36.42614856,,2020
충남청,2020-12-04 12:55:07,충남청,종결요청,교통사고,남성,충청남도 천안시 동남구 구성동(행정:청룡동) 470-9,127.15922846,36.79590414,,2020
충남청,2020-12-04 12:50:50,충남청,종결요청,교통사고,불상,충청남도 천안시 서북구 쌍용동 440-25 ,127.1208,36.7916,N,2020
충남청,2020-12-04 12:54:50,충남청,종결요청,교통사고,불상,충청남도 천안시 서북구 두정동 1768 ,127.12974,36.83338,N,2020
대전청,2020-12-04 10:14:09,대전청,종결요청,교통불편,남성,대전광역시 서구 월평동(월평1동) 866,127.36393315,36.35549831,,2020
충남청,2020-12-04 10:54:45,세종청,종결요청,교통사고,남성,세종특별자치시 세종시 보람동(보람동) 630-4,127.29010072,36.479179,,2020
충남청,2020-12-04 07:34:15,충남청,종결요청,교통사고,남성,충청남도 천안시 서북구 성정동(행정:성정2동) 656-3,127.140375,36.821925,,2020
충남청,2020-12-04 06:50:00,충남청,종결요청,교통사고,불상,충청남도 천안시 동남구 다가동 426-31 명역에서 순천향 대학교 병원 지나가는 다리 전,127.13592,36.80093,N,2020
충남청,2020-12-04 07:38:52,충남청,종결요청,교통사고,여성,충청남도 서산시 대산읍 기은리(대산읍) 578-7,126.3847222,36.9763889,Y,2020
대전청,2020-12-04 08:47:54,대전청,종결요청,교통사고,남성,대전광역시 대덕구 법동(법1동) 284-1,127.42569972,36.3687955,,2020
대전청,2020-12-04 08:50:43,대전청,종결요청,교통사고,여성,대전광역시 중구 유천동(행정:유천2동) 319-1,127.39543,36.321692,,2020
대전청,2020-12-04 13:16:56,대전청,종결요청,교통사고,여성,대전광역시 대덕구 법동(행정:법1동) 372,127.42903024,36.3714207,,2020
충남청,2020-12-04 09:49:59,충남청,종결요청,교통사고,남성,충청남도 아산시 음봉면 원남리(행정:음봉면) 141-1,127.030766,36.865317,,2020
충남청,2020-12-04 11:01:22,충남청,종결요청,교통사고,남성,충청남도 천안시 동남구 목천읍 삼성리(목천읍) 산71-1,127.164195,36.75048,,2020
충남청,2020-12-04 06:33:40,충남청,종결요청,교통사고,불상,충청남도 서천군 서면 도둔리 462-2 CU앞 / ,126.52556,36.16222,N,2020
충남청,2020-12-04 07:16:04,충남청,종결요청,교통사고,남성,충청남도 서산시 대산읍 대로리(대산읍) 산65,126.4044444,36.9694444,Y,2020
충남청,2020-12-04 07:26:06,충남청,종결요청,교통사고,남성,충청남도 서산시 대산읍 기은리(대산읍) 517-2,126.39201853,36.97336791,Y,2020
대전청,2020-12-04 08:57:02,대전청,종결요청,교통사고,남성,대전광역시 중구 태평동(행정:태평1동) 328-2,127.397402,36.325303,,2020
대전청,2020-12-04 09:06:17,대전청,종결요청,교통사고,남성,대전광역시 대덕구 오정동(행정:오정동) 80-1,127.40838625,36.35627728,,2020
충남청,2020-12-04 11:48:36,충남청,종결요청,음주운전,남성,충청남도 당진시 송악읍 가교리(송악읍) 539-1,126.693048,36.882466,,2020
충남청,2020-12-04 13:14:28,충남청,종결요청,교통사고,남성,충청남도 논산시 내동(취암동) 1109-1,127.10451094,36.17995245,,2020
대전청,2020-12-04 11:46:27,대전청,종결요청,교통불편,남성,대전광역시 서구 탄방동(탄방동) 1465,127.40231828,36.34894741,,2020
충남청,2020-12-04 06:18:04,충남청,종결요청,음주운전,남성,충청남도 아산시 둔포면 석곡리(둔포면) 1801,127.056134,36.92271,,2020
충남청,2020-12-08 13:39:32,충남청,종결요청,교통불편,여성,충청남도 서천군 비인면 선도리(비인면) 688-10,126.60486726,36.1294292,,2020
충남청,2020-12-08 14:18:11,충남청,종결요청,교통불편,남성,충청남도 아산시 음봉면 원남리(행정:음봉면) 85-10,127.036502,36.861407,,2020
충남청,2020-12-08 14:18:19,충남청,종결요청,교통사고,남성,충청남도 보령시 주포면 마강리(행정:주포면) 185-2,126.590056,36.425561,,2020
충남청,2020-12-08 14:31:41,충남청,종결요청,교통사고,남성,충청남도 당진시 송악읍 한진리(송악읍) 367-7,126.764953,36.966054,,2020
대전청,2020-12-08 11:01:29,대전청,종결요청,교통불편,남성,대전광역시 동구 중동(행정:중앙동) 317,127.433037,36.330858,,2020
충남청,2020-12-08 11:40:20,세종청,종결요청,교통사고,불상,세종특별자치시 한솔동 1234 ,127.2532,36.47163,N,2020
충남청,2020-12-08 12:08:20,충남청,종결요청,교통사고,여성,충청남도 예산군 오가면 오촌리(행정:오가면) 1300,126.812023,36.708286,,2020
충남청,2020-12-08 12:12:09,충남청,종결요청,교통위반,남성,충청남도 공주시 정안면 전평리(행정:정안면) 5-10,127.112008,36.570051,,2020
충남청,2020-12-08 12:26:59,충남청,종결요청,교통사고,남성,충청남도 당진시 석문면 삼화리(석문면) 1250-1,126.59552336,36.97074294,Y,2020
충남청,2020-12-08 14:24:10,충남청,종결요청,교통사고,불상,충청남도 논산시 지산동 840 계백사거리,127.11119,36.211,Y,2020
충남청,2020-12-08 14:37:16,충남청,종결요청,교통사고,남성,충청남도 천안시 서북구 두정동(행정:부성2동) 692-1,127.130456,36.833488,,2020
충남청,2020-12-08 15:11:00,충남청,종결요청,교통사고,불상,충청남도 아산시 모종동 568-18 gps,127.01596,36.78327,N,2020
충남청,2020-12-08 15:12:57,충남청,종결요청,교통사고,남성,충청남도 천안시 서북구 신당동(부성1동) 560-5,127.15193254,36.85951617,,2020
충남청,2020-12-08 10:34:14,충남청,종결요청,교통사고,남성,충청남도 천안시 동남구 청당동(행정:청룡동) 155-6,127.152919,36.781221,Y,2020
충남청,2020-12-08 14:27:41,충남청,종결요청,교통사고,여성,충청남도 논산시 지산동(취암동) 717-4,127.1108333,36.2108333,Y,2020
대전청,2020-12-08 14:40:38,대전청,종결요청,교통사고,남성,대전광역시 중구 태평동(태평2동) 493,127.39831995,36.3342205,,2020
충남청,2020-12-08 14:43:40,충남청,종결요청,교통사고,불상,충청남도 태안군 태안읍 남문리 576-18 천사약국 앞 / ,126.29486,36.75437,N,2020
충남청,2020-12-08 14:44:30,충남청,종결요청,교통사고,불상,충청남도 당진시 읍내동(행정:당진1동) 644-3,126.629427,36.891804,N,2020
대전청,2020-12-08 15:23:47,대전청,종결요청,교통사고,남성,대전광역시 중구 유천동(유천2동) 185-42,127.39881,36.318475,,2020
대전청,2020-12-08 15:22:23,대전청,종결요청,교통사고,남성,대전광역시 유성구 원내동(진잠동) 806-15,127.32879716,36.30089524,Y,2020
대전청,2020-12-08 15:22:46,대전청,종결요청,교통사고,남성,대전광역시 유성구 원내동(진잠동) 806-15,127.328797,36.30096549,Y,2020
충남청,2020-12-08 11:56:47,충남청,종결요청,음주운전,남성,충청남도 아산시 둔포면 산전리(둔포면) 384-20,127.03690767,36.89207911,Y,2020
충남청,2020-12-08 11:59:15,충남청,종결요청,교통사고,남성,충청남도 공주시 우성면 목천리(행정:우성면) ,127.123174,36.51228,,2020
충남청,2020-12-08 11:57:20,충남청,종결요청,교통사고,불상,충청남도 예산군 오가면 오촌리 1300 gps,126.81169,36.70879,N,2020
대전청,2020-12-08 14:40:33,대전청,종결요청,교통사고,남성,대전광역시 유성구 원신흥동(원신흥동) 486-3,127.34719072,36.34404947,Y,2020
대전청,2020-12-08 14:33:23,대전청,종결요청,교통사고,남성,대전광역시 중구 대사동(대사동) 100-8,127.42565361,36.31705508,,2020
충남청,2020-12-08 10:38:22,충남청,종결요청,음주운전,남성,충청남도 당진시 송악읍 복운리(송악읍) 52-17,126.77882643,36.93453168,,2020
대전청,2020-12-08 12:23:50,대전청,종결요청,교통사고,여성,대전광역시 서구 둔산동(둔산1동) 1501,127.38983191,36.35109118,,2020
대전청,2020-12-08 12:44:58,대전청,종결요청,교통사고,여성,대전광역시 대덕구 석봉동(석봉동) 309-10,127.41968294,36.44855809,,2020
충남청,2020-12-08 13:09:15,충남청,종결요청,교통사고,남성,충청남도 아산시 음봉면 동암리(음봉면) 316,127.059889,36.832867,,2020
대전청,2020-12-08 14:19:59,대전청,종결요청,교통불편,남성,대전광역시 중구 호동(행정:석교동) 110-6,127.44687,36.299584,,2020
충남청,2020-12-08 12:26:20,충남청,종결요청,교통사고,불상,충청남도 당진시 석문면 삼화리 1368-1 gps석문방향,126.59544,36.97105,Y,2020
대전청,2020-12-08 12:32:15,대전청,종결요청,교통사고,남성,대전광역시 동구 용전동(용전동) 10-13,127.43296915,36.35874319,,2020
대전청,2020-12-08 14:23:46,대전청,종결요청,교통사고,남성,대전광역시 동구 인동(행정:신인동) 26-14,127.436471,36.322821,,2020
대전청,2020-12-08 15:38:57,대전청,종결요청,교통사고,여성,대전광역시 동구 용전동(행정:용전동) 81-21,127.42867746,36.35243077,,2020
충남청,2020-12-08 15:32:48,세종청,종결요청,교통사고,남성,세종특별자치시 세종시 금남면 두만리(금남면) 195-2,127.28631,36.433797,Y,2020
충남청,2020-12-08 15:33:31,세종청,종결요청,교통사고,남성,세종특별자치시 세종시 금남면 두만리(금남면) 402-11,127.285838,36.434065,Y,2020
대전청,2020-12-08 15:45:42,대전청,종결요청,교통사고,남성,충청북도 청주시 흥덕구 봉명동(행정:봉명2.송정동) ,127.435284,36.644322,,2020
대전청,2020-12-08 15:48:32,대전청,종결요청,교통사고,남성,대전광역시 서구 가수원동(행정:가수원동) 806-1,127.354921,36.299203,,2020
충남청,2020-12-08 10:46:38,충남청,종결요청,교통사고,남성,충청남도 서산시 지곡면 무장리(행정:지곡면) 920,126.446093,36.842321,,2020
충남청,2020-12-08 12:30:21,충남청,종결요청,교통위반,남성,충청남도 홍성군 광천읍 광천리(행정:광천읍) 228-7,126.624067,36.499686,Y,2020
대전청,2020-12-08 14:32:06,대전청,종결요청,교통사고,남성,대전광역시 중구 옥계동(행정:석교동) 173-19,127.453292,36.29646,,2020
대전청,2020-12-08 12:24:45,대전청,종결요청,교통사고,남성,대전광역시 서구 만년동(행정:만년동) 309,127.38200529,36.36916917,,2020
충남청,2020-12-08 11:28:31,충남청,종결요청,교통사고,남성,충청남도 천안시 동남구 신부동(행정:신안동) 467-5,127.158529,36.817551,,2020
대전청,2020-12-08 13:28:25,대전청,종결요청,교통사고,남성,대전광역시 유성구 원내동(진잠동) 35-7,127.32183206,36.30173739,,2020
충남청,2020-12-08 14:12:06,충남청,종결요청,교통불편,남성,충청남도 천안시 서북구 두정동(부성1동) 491,127.1505713,36.82484003,,2020
